lat,lon,count
40.59,-73.734,2
40.59,-73.739,5
40.59,-73.742,1
40.59,-73.786,2
40.59,-73.787,1
40.59,-73.788,2
40.59,-73.789,1
40.59,-73.79,1
40.59,-73.793,1
40.59,-73.794,9
40.59,-73.795,8
40.59,-73.796,2
40.59,-73.797,2
40.59,-73.798,1
40.59,-73.799,1
40.59,-73.8,1
40.59,-73.805,2
40.59,-73.807,13
40.59,-73.808,1
40.59,-73.81,2
40.59,-73.812,2
40.59,-73.813,2
40.59,-73.814,2
40.59,-73.819,1
40.59,-73.842,1
40.59,-73.9,5
40.59,-73.901,9
40.59,-73.905,1
40.59,-73.908,1
40.59,-73.921,2
40.59,-73.922,5
40.59,-73.923,6
40.59,-73.924,2
40.59,-73.925,1
40.59,-73.926,2
40.59,-73.927,5
40.59,-73.928,5
40.59,-73.929,5
40.59,-73.93,6
40.59,-73.932,2
40.59,-73.934,1
40.59,-73.935,4
40.59,-73.936,10
40.59,-73.937,30
40.59,-73.938,17
40.59,-73.939,6
40.59,-73.94,9
40.59,-73.941,11
40.59,-73.942,4
40.59,-73.943,6
40.59,-73.944,7
40.59,-73.945,8
40.59,-73.946,4
40.59,-73.947,6
40.59,-73.948,3
40.59,-73.949,8
40.59,-73.95,49
40.59,-73.951,10
40.59,-73.952,10
40.59,-73.953,12
40.59,-73.954,16
40.59,-73.955,18
40.59,-73.956,19
40.59,-73.957,26
40.59,-73.958,18
40.59,-73.959,15
40.59,-73.96,17
40.59,-73.961,145
40.59,-73.962,1
40.59,-73.963,8
40.59,-73.964,8
40.59,-73.965,22
40.59,-73.966,11
40.59,-73.967,25
40.59,-73.968,3
40.59,-73.969,2
40.59,-73.97,5
40.59,-73.971,2
40.59,-73.972,18
40.59,-73.973,29
40.59,-73.974,36
40.59,-73.975,18
40.59,-73.976,5
40.59,-73.978,4
40.59,-73.979,8
40.59,-73.98,3
40.59,-73.982,3
40.59,-73.984,15
40.59,-73.985,7
40.59,-73.986,1
40.59,-73.987,10
40.59,-73.988,15
40.59,-73.989,7
40.59,-73.99,1
40.59,-73.991,32
40.59,-73.992,28
40.59,-73.993,23
40.59,-73.994,5
40.59,-74.001,1
40.59,-74.002,1
40.59,-74.019,1
40.59,-74.042,1
40.59,-74.066,1
40.59,-74.067,9
40.59,-74.068,3
40.59,-74.074,1
40.59,-74.075,1
40.59,-74.077,1
40.59,-74.078,1
40.59,-74.08,6
40.59,-74.081,1
40.59,-74.086,1
40.59,-74.089,2
40.59,-74.09,1
40.59,-74.091,3
40.59,-74.092,2
40.59,-74.093,1
40.59,-74.094,1
40.59,-74.095,3
40.59,-74.096,1
40.59,-74.097,1
40.59,-74.098,3
40.59,-74.101,2
40.59,-74.106,2
40.59,-74.107,1
40.59,-74.14,1
40.59,-74.143,1
40.59,-74.146,3
40.59,-74.147,1
40.59,-74.151,2
40.59,-74.152,1
40.59,-74.153,1
40.59,-74.156,1
40.59,-74.157,4
40.59,-74.158,2
40.59,-74.166,1
40.59,-74.188,2
40.59,-74.189,1
40.59,-74.194,4
40.59,-74.201,1
40.59,-74.22,1
40.59,-74.227,1
40.59,-74.23,1
40.59,-74.237,1
40.59,-74.238,1
40.59,-74.239,1
40.59,-74.302,1
40.59,-74.308,1
40.59,-74.362,1
40.59,-74.377,1
40.59,-74.645,1
40.591,-73.063,1
40.591,-73.578,1
40.591,-73.59,1
40.591,-73.632,1
40.591,-73.635,1
40.591,-73.647,1
40.591,-73.648,1
40.591,-73.654,1
40.591,-73.655,1
40.591,-73.669,1
40.591,-73.673,2
40.591,-73.679,1
40.591,-73.681,6
40.591,-73.733,1
40.591,-73.734,4
40.591,-73.736,1
40.591,-73.738,2
40.591,-73.742,1
40.591,-73.786,10
40.591,-73.787,1
40.591,-73.789,4
40.591,-73.79,4
40.591,-73.795,3
40.591,-73.796,1
40.591,-73.797,1
40.591,-73.798,2
40.591,-73.799,1
40.591,-73.801,1
40.591,-73.802,2
40.591,-73.803,1
40.591,-73.807,5
40.591,-73.808,2
40.591,-73.81,4
40.591,-73.818,1
40.591,-73.819,1
40.591,-73.845,1
40.591,-73.859,1
40.591,-73.898,1
40.591,-73.899,6
40.591,-73.902,2
40.591,-73.908,3
40.591,-73.923,6
40.591,-73.924,1
40.591,-73.925,1
40.591,-73.926,9
40.591,-73.927,2
40.591,-73.928,4
40.591,-73.929,12
40.591,-73.93,5
40.591,-73.932,3
40.591,-73.937,14
40.591,-73.938,1
40.591,-73.939,1
40.591,-73.94,12
40.591,-73.941,7
40.591,-73.942,5
40.591,-73.943,9
40.591,-73.944,11
40.591,-73.945,22
40.591,-73.946,22
40.591,-73.947,15
40.591,-73.948,17
40.591,-73.949,8
40.591,-73.95,51
40.591,-73.951,4
40.591,-73.952,7
40.591,-73.953,9
40.591,-73.955,7
40.591,-73.956,15
40.591,-73.957,13
40.591,-73.958,3
40.591,-73.959,6
40.591,-73.96,11
40.591,-73.961,39
40.591,-73.962,22
40.591,-73.963,14
40.591,-73.964,24
40.591,-73.965,51
40.591,-73.966,21
40.591,-73.967,41
40.591,-73.968,47
40.591,-73.969,28
40.591,-73.97,10
40.591,-73.971,6
40.591,-73.973,6
40.591,-73.974,6
40.591,-73.975,10
40.591,-73.976,8
40.591,-73.977,15
40.591,-73.978,10
40.591,-73.979,3
40.591,-73.981,4
40.591,-73.982,6
40.591,-73.983,14
40.591,-73.984,9
40.591,-73.985,6
40.591,-73.986,5
40.591,-73.987,14
40.591,-73.988,7
40.591,-73.989,13
40.591,-73.99,15
40.591,-73.991,2
40.591,-73.992,15
40.591,-73.993,5
40.591,-73.994,8
40.591,-73.995,3
40.591,-73.996,2
40.591,-74.003,1
40.591,-74.016,1
40.591,-74.066,2
40.591,-74.067,8
40.591,-74.068,1
40.591,-74.072,1
40.591,-74.073,1
40.591,-74.074,2
40.591,-74.076,1
40.591,-74.078,1
40.591,-74.079,11
40.591,-74.081,1
40.591,-74.087,3
40.591,-74.088,7
40.591,-74.089,2
40.591,-74.09,1
40.591,-74.091,2
40.591,-74.093,1
40.591,-74.095,1
40.591,-74.096,2
40.591,-74.1,1
40.591,-74.101,2
40.591,-74.105,2
40.591,-74.106,1
40.591,-74.11,2
40.591,-74.128,1
40.591,-74.132,1
40.591,-74.141,1
40.591,-74.146,2
40.591,-74.147,1
40.591,-74.149,1
40.591,-74.15,1
40.591,-74.152,1
40.591,-74.158,1
40.591,-74.16,1
40.591,-74.162,1
40.591,-74.165,2
40.591,-74.166,1
40.591,-74.176,1
40.591,-74.188,1
40.591,-74.193,1
40.591,-74.194,1
40.591,-74.218,1
40.591,-74.228,1
40.591,-74.229,1
40.591,-74.23,1
40.591,-74.231,1
40.591,-74.239,2
40.591,-74.283,1
40.591,-74.289,1
40.591,-74.462,1
40.591,-74.649,1
40.592,-73.087,1
40.592,-73.583,1
40.592,-73.59,1
40.592,-73.605,1
40.592,-73.606,3
40.592,-73.609,1
40.592,-73.614,1
40.592,-73.639,1
40.592,-73.641,1
40.592,-73.642,1
40.592,-73.65,1
40.592,-73.656,1
40.592,-73.664,1
40.592,-73.667,2
40.592,-73.67,1
40.592,-73.672,1
40.592,-73.676,1
40.592,-73.739,1
40.592,-73.74,2
40.592,-73.782,1
40.592,-73.786,2
40.592,-73.787,4
40.592,-73.788,5
40.592,-73.789,11
40.592,-73.791,1
40.592,-73.792,1
40.592,-73.799,1
40.592,-73.8,1
40.592,-73.801,1
40.592,-73.802,1
40.592,-73.816,1
40.592,-73.82,1
40.592,-73.882,1
40.592,-73.898,1
40.592,-73.904,1
40.592,-73.908,1
40.592,-73.916,1
40.592,-73.924,3
40.592,-73.925,3
40.592,-73.926,6
40.592,-73.927,2
40.592,-73.928,3
40.592,-73.929,2
40.592,-73.93,1
40.592,-73.932,2
40.592,-73.933,7
40.592,-73.934,4
40.592,-73.935,12
40.592,-73.936,8
40.592,-73.937,17
40.592,-73.938,6
40.592,-73.939,24
40.592,-73.94,12
40.592,-73.941,24
40.592,-73.942,7
40.592,-73.943,8
40.592,-73.944,3
40.592,-73.945,38
40.592,-73.946,9
40.592,-73.947,12
40.592,-73.948,3
40.592,-73.949,19
40.592,-73.95,33
40.592,-73.951,7
40.592,-73.952,15
40.592,-73.953,13
40.592,-73.954,3
40.592,-73.955,2
40.592,-73.956,16
40.592,-73.957,32
40.592,-73.958,22
40.592,-73.959,13
40.592,-73.96,10
40.592,-73.961,38
40.592,-73.962,7
40.592,-73.963,8
40.592,-73.964,1
40.592,-73.965,26
40.592,-73.966,8
40.592,-73.967,6
40.592,-73.968,25
40.592,-73.969,15
40.592,-73.97,7
40.592,-73.971,5
40.592,-73.972,3
40.592,-73.973,9
40.592,-73.974,6
40.592,-73.975,9
40.592,-73.976,14
40.592,-73.977,16
40.592,-73.978,17
40.592,-73.979,7
40.592,-73.981,3
40.592,-73.982,3
40.592,-73.984,1
40.592,-73.985,7
40.592,-73.986,5
40.592,-73.987,5
40.592,-73.988,10
40.592,-73.989,4
40.592,-73.99,7
40.592,-73.991,6
40.592,-73.992,6
40.592,-73.993,10
40.592,-73.994,4
40.592,-73.995,9
40.592,-73.996,1
40.592,-74.021,1
40.592,-74.064,2
40.592,-74.065,1
40.592,-74.067,6
40.592,-74.068,6
40.592,-74.071,1
40.592,-74.073,3
40.592,-74.074,5
40.592,-74.076,1
40.592,-74.077,4
40.592,-74.078,2
40.592,-74.079,2
40.592,-74.08,1
40.592,-74.081,3
40.592,-74.085,2
40.592,-74.087,1
40.592,-74.088,2
40.592,-74.09,1
40.592,-74.091,1
40.592,-74.092,4
40.592,-74.093,1
40.592,-74.094,5
40.592,-74.095,3
40.592,-74.096,1
40.592,-74.101,3
40.592,-74.102,1
40.592,-74.106,1
40.592,-74.107,1
40.592,-74.109,1
40.592,-74.135,1
40.592,-74.144,1
40.592,-74.148,1
40.592,-74.154,2
40.592,-74.155,1
40.592,-74.163,1
40.592,-74.164,1
40.592,-74.165,1
40.592,-74.184,1
40.592,-74.194,1
40.592,-74.212,1
40.592,-74.227,1
40.592,-74.23,1
40.592,-74.562,1
40.592,-74.683,1
40.593,-73.09,1
40.593,-73.578,1
40.593,-73.601,2
40.593,-73.637,1
40.593,-73.639,1
40.593,-73.669,1
40.593,-73.676,1
40.593,-73.742,1
40.593,-73.753,5
40.593,-73.756,2
40.593,-73.76,1
40.593,-73.765,1
40.593,-73.781,2
40.593,-73.784,5
40.593,-73.786,2
40.593,-73.787,3
40.593,-73.792,4
40.593,-73.793,2
40.593,-73.794,1
40.593,-73.796,3
40.593,-73.797,1
40.593,-73.798,4
40.593,-73.799,2
40.593,-73.801,4
40.593,-73.83,2
40.593,-73.855,1
40.593,-73.866,2
40.593,-73.872,1
40.593,-73.883,1
40.593,-73.902,1
40.593,-73.908,2
40.593,-73.909,1
40.593,-73.916,1
40.593,-73.925,10
40.593,-73.926,11
40.593,-73.927,5
40.593,-73.928,2
40.593,-73.929,4
40.593,-73.933,3
40.593,-73.934,2
40.593,-73.935,7
40.593,-73.936,2
40.593,-73.937,1
40.593,-73.939,14
40.593,-73.94,4
40.593,-73.941,3
40.593,-73.942,8
40.593,-73.943,9
40.593,-73.944,6
40.593,-73.945,134
40.593,-73.946,9
40.593,-73.947,11
40.593,-73.948,10
40.593,-73.949,23
40.593,-73.95,93
40.593,-73.951,15
40.593,-73.952,9
40.593,-73.953,8
40.593,-73.954,2
40.593,-73.955,5
40.593,-73.956,2
40.593,-73.957,13
40.593,-73.958,9
40.593,-73.959,26
40.593,-73.96,11
40.593,-73.961,83
40.593,-73.962,7
40.593,-73.963,7
40.593,-73.964,14
40.593,-73.965,38
40.593,-73.966,10
40.593,-73.967,14
40.593,-73.968,13
40.593,-73.969,25
40.593,-73.97,19
40.593,-73.971,7
40.593,-73.972,11
40.593,-73.973,3
40.593,-73.974,8
40.593,-73.975,7
40.593,-73.976,4
40.593,-73.977,9
40.593,-73.978,10
40.593,-73.979,10
40.593,-73.98,4
40.593,-73.981,1
40.593,-73.982,8
40.593,-73.983,1
40.593,-73.985,3
40.593,-73.987,1
40.593,-73.988,8
40.593,-73.989,19
40.593,-73.99,1
40.593,-73.991,5
40.593,-73.992,2
40.593,-73.993,3
40.593,-73.994,21
40.593,-73.995,7
40.593,-73.996,3
40.593,-73.997,7
40.593,-73.998,1
40.593,-74,1
40.593,-74.063,5
40.593,-74.064,1
40.593,-74.065,8
40.593,-74.066,6
40.593,-74.067,1
40.593,-74.068,5
40.593,-74.069,1
40.593,-74.071,2
40.593,-74.072,1
40.593,-74.075,2
40.593,-74.076,2
40.593,-74.078,2
40.593,-74.082,3
40.593,-74.083,3
40.593,-74.084,2
40.593,-74.087,2
40.593,-74.092,1
40.593,-74.093,1
40.593,-74.094,2
40.593,-74.095,14
40.593,-74.098,3
40.593,-74.099,7
40.593,-74.1,1
40.593,-74.101,5
40.593,-74.102,3
40.593,-74.104,1
40.593,-74.105,1
40.593,-74.111,1
40.593,-74.13,1
40.593,-74.145,1
40.593,-74.157,1
40.593,-74.162,1
40.593,-74.163,3
40.593,-74.179,1
40.593,-74.186,1
40.593,-74.191,1
40.593,-74.192,1
40.593,-74.229,1
40.593,-74.231,1
40.593,-74.232,3
40.593,-74.275,1
40.593,-74.294,1
40.593,-74.34,1
40.593,-74.348,1
40.593,-74.367,1
40.593,-74.444,1
40.593,-74.47,1
40.593,-74.495,1
40.593,-74.647,1
40.594,-73.096,1
40.594,-73.645,1
40.594,-73.646,1
40.594,-73.647,1
40.594,-73.652,1
40.594,-73.653,1
40.594,-73.709,8
40.594,-73.714,1
40.594,-73.751,4
40.594,-73.752,1
40.594,-73.753,12
40.594,-73.754,9
40.594,-73.755,8
40.594,-73.756,18
40.594,-73.757,6
40.594,-73.758,3
40.594,-73.759,1
40.594,-73.762,2
40.594,-73.763,2
40.594,-73.771,2
40.594,-73.772,1
40.594,-73.774,2
40.594,-73.776,1
40.594,-73.778,2
40.594,-73.779,1
40.594,-73.786,4
40.594,-73.787,5
40.594,-73.789,1
40.594,-73.793,1
40.594,-73.795,1
40.594,-73.797,1
40.594,-73.798,3
40.594,-73.799,9
40.594,-73.8,7
40.594,-73.801,2
40.594,-73.818,1
40.594,-73.836,1
40.594,-73.848,1
40.594,-73.859,1
40.594,-73.866,1
40.594,-73.87,1
40.594,-73.891,1
40.594,-73.905,1
40.594,-73.908,1
40.594,-73.909,2
40.594,-73.926,2
40.594,-73.927,4
40.594,-73.928,6
40.594,-73.929,4
40.594,-73.93,4
40.594,-73.933,11
40.594,-73.934,7
40.594,-73.935,14
40.594,-73.936,8
40.594,-73.937,5
40.594,-73.938,14
40.594,-73.939,1
40.594,-73.94,3
40.594,-73.941,6
40.594,-73.942,11
40.594,-73.943,11
40.594,-73.944,4
40.594,-73.945,3
40.594,-73.946,3
40.594,-73.947,4
40.594,-73.948,7
40.594,-73.949,2
40.594,-73.95,31
40.594,-73.951,10
40.594,-73.952,11
40.594,-73.953,14
40.594,-73.954,11
40.594,-73.955,2
40.594,-73.956,11
40.594,-73.957,15
40.594,-73.958,32
40.594,-73.959,39
40.594,-73.96,26
40.594,-73.961,68
40.594,-73.962,20
40.594,-73.963,15
40.594,-73.964,19
40.594,-73.965,21
40.594,-73.966,13
40.594,-73.967,4
40.594,-73.968,1
40.594,-73.969,3
40.594,-73.97,5
40.594,-73.971,7
40.594,-73.972,4
40.594,-73.973,7
40.594,-73.974,12
40.594,-73.975,8
40.594,-73.976,5
40.594,-73.977,11
40.594,-73.978,1
40.594,-73.979,10
40.594,-73.98,8
40.594,-73.981,10
40.594,-73.982,8
40.594,-73.983,3
40.594,-73.984,5
40.594,-73.986,3
40.594,-73.987,5
40.594,-73.988,11
40.594,-73.989,3
40.594,-73.99,10
40.594,-73.991,21
40.594,-73.992,2
40.594,-73.994,4
40.594,-73.995,16
40.594,-73.996,7
40.594,-73.997,20
40.594,-74,4
40.594,-74.062,3
40.594,-74.063,4
40.594,-74.064,1
40.594,-74.065,2
40.594,-74.066,3
40.594,-74.067,1
40.594,-74.068,3
40.594,-74.069,3
40.594,-74.071,1
40.594,-74.073,1
40.594,-74.076,1
40.594,-74.077,2
40.594,-74.078,2
40.594,-74.079,1
40.594,-74.084,4
40.594,-74.085,1
40.594,-74.086,2
40.594,-74.087,1
40.594,-74.088,2
40.594,-74.092,1
40.594,-74.093,2
40.594,-74.097,1
40.594,-74.099,2
40.594,-74.105,2
40.594,-74.106,1
40.594,-74.123,1
40.594,-74.159,1
40.594,-74.16,3
40.594,-74.161,2
40.594,-74.162,1
40.594,-74.163,1
40.594,-74.165,3
40.594,-74.173,1
40.594,-74.184,2
40.594,-74.231,1
40.594,-74.235,1
40.594,-74.244,1
40.594,-74.246,1
40.594,-74.267,1
40.594,-74.274,1
40.594,-74.523,1
40.594,-74.624,1
40.595,-73.078,1
40.595,-73.533,1
40.595,-73.59,1
40.595,-73.637,1
40.595,-73.638,1
40.595,-73.668,1
40.595,-73.739,3
40.595,-73.74,1
40.595,-73.741,2
40.595,-73.744,6
40.595,-73.748,1
40.595,-73.749,2
40.595,-73.751,5
40.595,-73.752,3
40.595,-73.753,12
40.595,-73.754,11
40.595,-73.755,9
40.595,-73.756,42
40.595,-73.757,2
40.595,-73.759,2
40.595,-73.76,5
40.595,-73.761,3
40.595,-73.762,3
40.595,-73.763,2
40.595,-73.764,1
40.595,-73.769,1
40.595,-73.77,1
40.595,-73.774,1
40.595,-73.776,2
40.595,-73.778,1
40.595,-73.779,1
40.595,-73.781,2
40.595,-73.782,1
40.595,-73.783,3
40.595,-73.784,3
40.595,-73.785,2
40.595,-73.786,6
40.595,-73.787,3
40.595,-73.788,1
40.595,-73.792,2
40.595,-73.793,3
40.595,-73.794,2
40.595,-73.795,2
40.595,-73.796,3
40.595,-73.798,1
40.595,-73.799,2
40.595,-73.8,2
40.595,-73.82,1
40.595,-73.821,1
40.595,-73.859,1
40.595,-73.869,1
40.595,-73.881,1
40.595,-73.893,1
40.595,-73.908,3
40.595,-73.909,1
40.595,-73.923,1
40.595,-73.927,4
40.595,-73.928,3
40.595,-73.929,1
40.595,-73.93,1
40.595,-73.931,2
40.595,-73.933,13
40.595,-73.934,8
40.595,-73.935,5
40.595,-73.938,5
40.595,-73.94,1
40.595,-73.941,8
40.595,-73.942,2
40.595,-73.943,8
40.595,-73.944,7
40.595,-73.945,1
40.595,-73.946,9
40.595,-73.947,14
40.595,-73.948,5
40.595,-73.949,18
40.595,-73.95,14
40.595,-73.951,59
40.595,-73.952,31
40.595,-73.953,11
40.595,-73.954,13
40.595,-73.955,22
40.595,-73.956,22
40.595,-73.957,15
40.595,-73.958,23
40.595,-73.959,7
40.595,-73.96,2
40.595,-73.961,5
40.595,-73.962,4
40.595,-73.963,3
40.595,-73.964,6
40.595,-73.965,35
40.595,-73.966,6
40.595,-73.967,33
40.595,-73.968,11
40.595,-73.969,11
40.595,-73.97,7
40.595,-73.971,10
40.595,-73.972,6
40.595,-73.973,3
40.595,-73.974,3
40.595,-73.975,11
40.595,-73.976,6
40.595,-73.977,13
40.595,-73.979,3
40.595,-73.981,19
40.595,-73.982,16
40.595,-73.983,5
40.595,-73.984,3
40.595,-73.985,3
40.595,-73.986,7
40.595,-73.987,27
40.595,-73.988,6
40.595,-73.989,15
40.595,-73.99,20
40.595,-73.991,7
40.595,-73.992,2
40.595,-73.993,3
40.595,-73.994,1
40.595,-73.995,14
40.595,-73.996,34
40.595,-73.997,2
40.595,-73.998,5
40.595,-73.999,2
40.595,-74,1
40.595,-74.001,5
40.595,-74.002,2
40.595,-74.005,1
40.595,-74.031,1
40.595,-74.063,16
40.595,-74.064,3
40.595,-74.065,1
40.595,-74.066,2
40.595,-74.068,8
40.595,-74.069,4
40.595,-74.07,1
40.595,-74.072,1
40.595,-74.073,1
40.595,-74.074,1
40.595,-74.075,2
40.595,-74.076,1
40.595,-74.077,1
40.595,-74.08,1
40.595,-74.083,2
40.595,-74.084,1
40.595,-74.085,9
40.595,-74.086,2
40.595,-74.088,2
40.595,-74.092,4
40.595,-74.094,3
40.595,-74.095,1
40.595,-74.097,3
40.595,-74.098,1
40.595,-74.1,1
40.595,-74.102,1
40.595,-74.106,3
40.595,-74.107,3
40.595,-74.11,3
40.595,-74.161,1
40.595,-74.162,4
40.595,-74.163,1
40.595,-74.164,1
40.595,-74.167,6
40.595,-74.169,1
40.595,-74.182,1
40.595,-74.183,2
40.595,-74.185,1
40.595,-74.19,1
40.595,-74.202,1
40.595,-74.345,1
40.595,-74.381,1
40.595,-74.384,1
40.595,-74.49,6
40.596,-73.722,1
40.596,-73.723,1
40.596,-73.724,2
40.596,-73.737,3
40.596,-73.738,2
40.596,-73.739,11
40.596,-73.74,1
40.596,-73.741,4
40.596,-73.742,11
40.596,-73.743,2
40.596,-73.744,13
40.596,-73.745,4
40.596,-73.746,4
40.596,-73.747,2
40.596,-73.748,3
40.596,-73.749,1
40.596,-73.753,5
40.596,-73.754,4
40.596,-73.755,6
40.596,-73.756,36
40.596,-73.757,1
40.596,-73.758,3
40.596,-73.759,2
40.596,-73.76,2
40.596,-73.761,2
40.596,-73.762,1
40.596,-73.763,3
40.596,-73.764,3
40.596,-73.765,6
40.596,-73.766,1
40.596,-73.767,1
40.596,-73.768,2
40.596,-73.769,1
40.596,-73.77,1
40.596,-73.771,2
40.596,-73.772,3
40.596,-73.773,2
40.596,-73.774,1
40.596,-73.775,1
40.596,-73.776,1
40.596,-73.777,3
40.596,-73.778,3
40.596,-73.779,1
40.596,-73.782,3
40.596,-73.783,1
40.596,-73.785,5
40.596,-73.788,4
40.596,-73.795,1
40.596,-73.796,2
40.596,-73.797,1
40.596,-73.798,2
40.596,-73.799,3
40.596,-73.801,1
40.596,-73.821,1
40.596,-73.828,1
40.596,-73.893,1
40.596,-73.908,132
40.596,-73.915,1
40.596,-73.929,5
40.596,-73.931,4
40.596,-73.932,20
40.596,-73.933,14
40.596,-73.934,3
40.596,-73.935,6
40.596,-73.936,1
40.596,-73.937,6
40.596,-73.938,12
40.596,-73.939,2
40.596,-73.94,4
40.596,-73.941,7
40.596,-73.942,18
40.596,-73.943,24
40.596,-73.944,12
40.596,-73.945,10
40.596,-73.946,16
40.596,-73.947,10
40.596,-73.948,11
40.596,-73.949,7
40.596,-73.95,26
40.596,-73.951,33
40.596,-73.952,24
40.596,-73.953,11
40.596,-73.954,4
40.596,-73.955,2
40.596,-73.956,16
40.596,-73.957,4
40.596,-73.958,19
40.596,-73.959,11
40.596,-73.96,19
40.596,-73.961,62
40.596,-73.962,10
40.596,-73.963,21
40.596,-73.964,27
40.596,-73.965,43
40.596,-73.966,15
40.596,-73.967,20
40.596,-73.968,16
40.596,-73.969,3
40.596,-73.97,4
40.596,-73.971,7
40.596,-73.972,10
40.596,-73.973,11
40.596,-73.975,3
40.596,-73.976,8
40.596,-73.977,12
40.596,-73.978,19
40.596,-73.979,24
40.596,-73.98,17
40.596,-73.981,20
40.596,-73.982,12
40.596,-73.983,5
40.596,-73.984,13
40.596,-73.985,4
40.596,-73.986,12
40.596,-73.987,21
40.596,-73.988,20
40.596,-73.989,24
40.596,-73.99,11
40.596,-73.991,9
40.596,-73.992,6
40.596,-73.993,16
40.596,-73.994,17
40.596,-73.995,10
40.596,-73.996,7
40.596,-73.997,23
40.596,-73.998,6
40.596,-73.999,12
40.596,-74,75
40.596,-74.001,13
40.596,-74.002,1
40.596,-74.003,1
40.596,-74.012,1
40.596,-74.028,1
40.596,-74.051,1
40.596,-74.061,3
40.596,-74.062,24
40.596,-74.063,12
40.596,-74.064,2
40.596,-74.066,1
40.596,-74.068,4
40.596,-74.069,1
40.596,-74.07,1
40.596,-74.071,10
40.596,-74.073,1
40.596,-74.08,1
40.596,-74.081,2
40.596,-74.084,1
40.596,-74.085,10
40.596,-74.086,7
40.596,-74.087,8
40.596,-74.088,7
40.596,-74.091,2
40.596,-74.092,1
40.596,-74.093,1
40.596,-74.095,3
40.596,-74.096,1
40.596,-74.097,1
40.596,-74.099,1
40.596,-74.101,1
40.596,-74.107,5
40.596,-74.108,1
40.596,-74.109,2
40.596,-74.11,1
40.596,-74.111,1
40.596,-74.133,1
40.596,-74.14,1
40.596,-74.151,1
40.596,-74.155,1
40.596,-74.159,1
40.596,-74.16,1
40.596,-74.162,2
40.596,-74.167,2
40.596,-74.191,1
40.596,-74.243,1
40.596,-74.265,1
40.596,-74.303,1
40.596,-74.49,1
40.597,-73.071,1
40.597,-73.103,1
40.597,-73.184,1
40.597,-73.391,1
40.597,-73.72,1
40.597,-73.733,1
40.597,-73.742,2
40.597,-73.743,1
40.597,-73.744,17
40.597,-73.745,4
40.597,-73.746,1
40.597,-73.747,4
40.597,-73.749,7
40.597,-73.753,1
40.597,-73.754,2
40.597,-73.755,1
40.597,-73.757,3
40.597,-73.758,7
40.597,-73.76,1
40.597,-73.761,5
40.597,-73.763,2
40.597,-73.765,1
40.597,-73.768,1
40.597,-73.769,1
40.597,-73.77,3
40.597,-73.771,4
40.597,-73.772,2
40.597,-73.773,3
40.597,-73.777,1
40.597,-73.778,2
40.597,-73.784,1
40.597,-73.785,1
40.597,-73.788,2
40.597,-73.793,3
40.597,-73.794,1
40.597,-73.795,4
40.597,-73.796,2
40.597,-73.797,1
40.597,-73.798,1
40.597,-73.799,3
40.597,-73.8,2
40.597,-73.801,1
40.597,-73.821,5
40.597,-73.834,1
40.597,-73.851,1
40.597,-73.89,1
40.597,-73.907,12
40.597,-73.908,10
40.597,-73.93,8
40.597,-73.931,1
40.597,-73.932,8
40.597,-73.933,29
40.597,-73.934,3
40.597,-73.935,14
40.597,-73.936,3
40.597,-73.938,10
40.597,-73.939,1
40.597,-73.941,4
40.597,-73.942,8
40.597,-73.943,10
40.597,-73.944,5
40.597,-73.945,4
40.597,-73.946,7
40.597,-73.947,6
40.597,-73.948,6
40.597,-73.949,23
40.597,-73.95,19
40.597,-73.951,35
40.597,-73.952,34
40.597,-73.953,22
40.597,-73.954,17
40.597,-73.955,14
40.597,-73.956,21
40.597,-73.957,9
40.597,-73.958,9
40.597,-73.959,6
40.597,-73.96,6
40.597,-73.961,32
40.597,-73.962,4
40.597,-73.963,6
40.597,-73.964,13
40.597,-73.965,17
40.597,-73.966,7
40.597,-73.967,7
40.597,-73.968,11
40.597,-73.969,25
40.597,-73.97,62
40.597,-73.971,35
40.597,-73.972,14
40.597,-73.973,32
40.597,-73.974,12
40.597,-73.975,26
40.597,-73.976,17
40.597,-73.977,17
40.597,-73.978,17
40.597,-73.979,6
40.597,-73.98,12
40.597,-73.981,7
40.597,-73.982,15
40.597,-73.983,9
40.597,-73.984,4
40.597,-73.985,11
40.597,-73.986,22
40.597,-73.987,16
40.597,-73.988,10
40.597,-73.989,10
40.597,-73.99,6
40.597,-73.991,22
40.597,-73.992,5
40.597,-73.993,7
40.597,-73.994,5
40.597,-73.995,17
40.597,-73.996,23
40.597,-73.997,21
40.597,-73.998,28
40.597,-73.999,98
40.597,-74.002,8
40.597,-74.003,8
40.597,-74.004,10
40.597,-74.005,2
40.597,-74.044,1
40.597,-74.062,3
40.597,-74.064,6
40.597,-74.065,4
40.597,-74.066,1
40.597,-74.069,2
40.597,-74.07,3
40.597,-74.071,3
40.597,-74.073,1
40.597,-74.074,1
40.597,-74.075,1
40.597,-74.076,2
40.597,-74.078,5
40.597,-74.079,3
40.597,-74.08,1
40.597,-74.085,7
40.597,-74.086,1
40.597,-74.088,2
40.597,-74.089,6
40.597,-74.091,1
40.597,-74.093,3
40.597,-74.094,1
40.597,-74.095,2
40.597,-74.096,1
40.597,-74.097,1
40.597,-74.099,1
40.597,-74.102,1
40.597,-74.111,2
40.597,-74.118,1
40.597,-74.128,1
40.597,-74.134,1
40.597,-74.135,2
40.597,-74.14,1
40.597,-74.142,1
40.597,-74.147,1
