lat,lon,count
40.263,-73.579,1
40.264,-73.616,1
40.265,-73.593,1
40.265,-73.648,1
40.266,-73.781,1
40.267,-73.273,1
40.267,-73.874,1
40.267,-73.951,1
40.267,-73.956,3
40.267,-73.963,1
40.267,-73.971,1
40.267,-73.983,1
40.267,-73.99,1
40.267,-73.994,1
40.267,-73.995,1
40.267,-74.593,1
40.268,-73.248,1
40.268,-73.593,1
40.269,-73.58,1
40.269,-73.648,1
40.269,-74.5,1
40.271,-73.561,1
40.271,-73.573,1
40.271,-74.321,1
40.272,-73.566,1
40.272,-73.645,1
40.272,-74.028,1
40.273,-73.529,1
40.273,-73.657,1
40.274,-73.522,1
40.274,-73.596,1
40.274,-73.733,1
40.275,-73.582,1
40.275,-73.626,1
40.275,-73.737,1
40.275,-73.776,1
40.275,-74.308,1
40.276,-72.893,1
40.276,-73.71,2
40.276,-74.03,1
40.276,-74.674,2
40.277,-73.577,1
40.278,-73.512,1
40.278,-73.573,2
40.278,-73.621,1
40.279,-73.567,1
40.279,-73.568,1
40.279,-73.574,1
40.279,-73.705,2
40.279,-74.326,1
40.279,-74.872,1
40.28,-73.456,2
40.281,-73.549,1
40.281,-73.642,1
40.282,-72.977,1
40.282,-73.522,1
40.282,-73.581,1
40.282,-74.046,1
40.282,-74.499,1
40.283,-73.525,1
40.283,-73.57,1
40.283,-73.946,1
40.283,-73.951,1
40.283,-73.961,1
40.283,-73.962,1
40.283,-73.966,1
40.283,-73.979,1
40.283,-73.992,1
40.284,-73.603,1
40.284,-73.614,1
40.284,-74.05,1
40.284,-74.698,1
40.285,-73.54,1
40.285,-73.581,1
40.285,-73.853,1
40.285,-75.203,9
40.286,-73.545,1
40.286,-73.62,1
40.286,-73.778,2
40.286,-73.855,1
40.286,-74.061,1
40.287,-73.564,1
40.287,-73.629,1
40.288,-73.623,1
40.288,-73.725,1
40.288,-73.731,1
40.288,-74.089,1
40.29,-73.558,1
40.29,-74.075,1
40.291,-73.293,2
40.291,-73.582,1
40.291,-73.584,1
40.291,-73.987,1
40.291,-74.05,1
40.291,-74.534,2
40.292,-73.55,1
40.292,-73.599,1
40.292,-73.671,1
40.292,-74.129,1
40.292,-74.306,1
40.293,-73.545,1
40.293,-73.869,1
40.293,-73.919,1
40.293,-74.025,1
40.293,-74.486,1
40.294,-73.001,1
40.294,-73.011,1
40.294,-73.56,1
40.294,-73.723,1
40.294,-73.96,1
40.294,-74.081,1
40.295,-73.716,1
40.295,-73.789,1
40.295,-74.385,1
40.296,-73.011,1
40.296,-73.876,1
40.296,-74.493,1
40.297,-72.986,1
40.297,-73.006,1
40.297,-73.629,1
40.297,-73.988,1
40.298,-72.993,1
40.298,-73,1
40.298,-73.512,1
40.298,-73.54,1
40.298,-73.544,1
40.298,-73.675,1
40.298,-73.884,1
40.298,-73.954,1
40.298,-74.142,1
40.299,-73.66,1
40.299,-73.73,1
40.3,-73.731,1
40.3,-73.951,1
40.3,-73.983,1
40.3,-73.991,1
40.3,-73.994,2
40.3,-74.199,1
40.301,-73.008,1
40.301,-73.538,1
40.301,-73.572,1
40.301,-73.577,1
40.301,-73.648,1
40.301,-74.731,1
40.302,-73.566,1
40.302,-73.66,1
40.302,-74.485,1
40.303,-73.267,1
40.303,-73.547,1
40.303,-73.555,1
40.303,-73.678,1
40.303,-74.384,1
40.304,-73.575,1
40.304,-73.726,1
40.304,-73.905,1
40.304,-73.942,1
40.305,-73.004,1
40.305,-73.661,1
40.305,-73.934,1
40.305,-74.718,1
40.306,-73.017,1
40.306,-73.095,1
40.306,-73.53,1
40.306,-73.544,1
40.306,-73.565,1
40.307,-72.404,1
40.307,-73.162,1
40.307,-73.537,1
40.307,-73.92,1
40.307,-73.927,1
40.307,-74.382,1
40.307,-74.642,2
40.308,-73.544,1
40.308,-73.572,1
40.308,-73.71,1
40.308,-74.136,1
40.308,-74.642,1
40.309,-73.037,1
40.309,-73.53,1
40.309,-73.581,1
40.31,-73.114,1
40.31,-73.153,1
40.31,-73.296,1
40.31,-73.55,1
40.31,-73.71,1
40.31,-73.89,1
40.31,-74.089,1
40.31,-74.093,1
40.311,-73.012,1
40.311,-73.114,1
40.311,-73.572,1
40.311,-73.687,1
40.311,-73.692,1
40.311,-73.693,1
40.311,-73.713,1
40.311,-74.081,1
40.312,-73.571,1
40.312,-73.573,1
40.312,-73.67,1
40.312,-73.892,1
40.313,-74.304,1
40.313,-74.742,1
40.313,-74.759,1
40.314,-73.052,1
40.314,-73.126,1
40.314,-73.516,1
40.314,-73.521,1
40.314,-73.572,1
40.314,-73.683,1
40.314,-73.716,1
40.314,-74.11,1
40.314,-74.48,1
40.314,-74.604,1
40.315,-73.033,1
40.315,-73.074,1
40.315,-73.55,1
40.315,-74.137,1
40.315,-74.639,1
40.316,-73.055,1
40.316,-73.706,1
40.317,-73.073,1
40.317,-73.097,1
40.317,-73.705,1
40.317,-73.961,1
40.317,-73.965,1
40.317,-73.968,1
40.317,-73.969,2
40.317,-73.979,1
40.317,-73.983,1
40.317,-73.995,1
40.317,-74.003,1
40.318,-73.028,1
40.318,-73.066,1
40.318,-73.572,1
40.318,-74.623,1
40.318,-74.98,1
40.319,-73.113,1
40.319,-73.115,1
40.319,-74.377,1
40.319,-74.473,1
40.319,-74.622,1
40.32,-73.515,1
40.32,-73.57,1
40.321,-74.118,1
40.321,-74.399,1
40.321,-74.471,1
40.321,-74.481,1
40.322,-73.007,1
40.322,-73.036,1
40.323,-73.024,1
40.323,-73.077,1
40.323,-73.599,1
40.323,-74.128,1
40.323,-74.136,1
40.324,-73.107,1
40.324,-73.618,1
40.324,-74.009,1
40.324,-74.28,1
40.325,-73.522,1
40.325,-74.134,1
40.325,-74.374,1
40.325,-74.644,1
40.326,-72.821,2
40.326,-73.085,1
40.326,-73.098,1
40.326,-73.579,1
40.327,-73.035,1
40.327,-73.616,1
40.328,-73.624,1
40.328,-74.137,1
40.329,-74.053,1
40.33,-73.513,1
40.33,-73.585,1
40.33,-74.321,1
40.33,-74.483,2
40.33,-74.593,1
40.331,-73.038,1
40.331,-73.595,1
40.331,-73.62,1
40.331,-73.624,1
40.331,-74.144,1
40.331,-74.146,1
40.331,-74.56,1
40.332,-73.003,1
40.332,-73.613,1
40.332,-73.623,1
40.332,-73.859,1
40.333,-73.619,2
40.333,-73.937,1
40.333,-73.942,1
40.333,-73.982,1
40.333,-73.986,1
40.333,-74.17,1
40.334,-73.603,1
40.334,-73.675,1
40.334,-74.591,1
40.334,-74.663,1
40.335,-73.032,2
40.335,-73.096,1
40.335,-73.388,1
40.335,-73.579,1
40.335,-74.093,1
40.335,-74.376,1
40.336,-73.033,1
40.336,-73.614,1
40.336,-73.615,1
40.336,-74.111,1
40.336,-74.326,1
40.336,-74.372,1
40.336,-74.594,1
40.337,-73.04,1
40.337,-73.6,1
40.337,-73.603,1
40.337,-73.614,1
40.337,-73.618,1
40.337,-73.627,1
40.337,-74.097,1
40.338,-73.023,1
40.338,-74.38,1
40.338,-74.473,1
40.339,-73.017,1
40.339,-73.174,1
40.339,-74.063,1
40.339,-74.148,1
40.339,-74.405,1
40.339,-74.459,1
40.34,-73.031,1
40.34,-73.587,1
40.34,-73.613,1
40.34,-74.519,1
40.341,-73.031,1
40.341,-73.616,1
40.341,-73.862,1
40.341,-73.957,1
40.342,-73.106,1
40.342,-73.666,1
40.342,-74.711,1
40.343,-73.581,1
40.343,-73.599,1
40.343,-73.621,1
40.343,-74.15,1
40.343,-74.626,1
40.344,-73.026,1
40.344,-73.574,1
40.344,-73.617,1
40.344,-73.621,1
40.344,-74.034,1
40.344,-74.418,1
40.344,-74.66,1
40.345,-73.573,1
40.345,-74.37,1
40.345,-74.478,1
40.346,-73.082,1
40.346,-73.089,1
40.346,-73.168,1
40.346,-73.835,1
40.346,-74.327,1
40.347,-73.729,1
40.347,-74.073,1
40.348,-73.097,1
40.348,-73.612,1
40.348,-73.86,1
40.348,-73.862,1
40.348,-73.882,2
40.349,-73.165,1
40.349,-73.567,1
40.349,-73.696,1
40.349,-73.86,1
40.349,-74.05,1
40.349,-74.206,1
40.349,-74.498,2
40.35,-73.032,1
40.35,-73.168,1
40.35,-73.668,1
40.35,-73.845,1
40.35,-73.874,1
40.35,-73.953,1
40.35,-73.957,2
40.35,-73.984,1
40.35,-73.993,1
40.35,-73.997,1
40.35,-74.194,1
40.35,-74.664,1
40.351,-73.106,1
40.351,-74.322,1
40.351,-74.366,1
40.351,-74.383,1
40.351,-74.622,2
40.352,-73.163,1
40.352,-73.195,1
40.352,-74.074,1
40.352,-74.188,1
40.352,-74.224,1
40.353,-73.561,1
40.353,-73.824,1
40.354,-73.157,1
40.354,-73.948,1
40.355,-73.619,1
40.355,-73.625,1
40.355,-74.178,1
40.355,-74.599,1
40.356,-73.612,1
40.356,-73.69,1
40.356,-74.612,2
40.357,-73.164,1
40.357,-73.568,1
40.357,-73.608,1
40.357,-74.16,1
40.357,-74.385,1
40.358,-73.572,1
40.358,-73.605,1
40.358,-74.314,1
40.359,-73.096,1
40.359,-73.156,1
40.359,-73.567,1
40.359,-73.584,1
40.359,-73.656,1
40.359,-74.246,1
40.359,-74.42,1
40.36,-73.043,1
40.36,-74.157,1
40.361,-73.127,1
40.361,-73.134,1
40.361,-73.172,1
40.361,-73.224,1
40.362,-73.162,1
40.362,-73.787,22
40.362,-74.166,1
40.362,-74.443,3
40.363,-73.128,1
40.363,-73.978,1
40.363,-74.074,1
40.364,-73.666,1
40.364,-73.681,1
40.364,-74.161,1
40.364,-74.24,1
40.365,-73.083,1
40.365,-73.171,1
40.365,-73.621,1
40.365,-73.856,1
40.365,-73.918,1
40.365,-74.298,1
40.365,-74.377,1
40.365,-74.425,1
40.366,-73.093,1
40.366,-73.131,1
40.366,-73.477,1
40.366,-73.779,1
40.366,-74.316,2
40.366,-74.385,1
40.366,-74.597,1
40.367,-73.09,1
40.367,-73.968,1
40.367,-73.975,1
40.367,-73.992,1
40.367,-73.993,1
40.367,-73.994,2
40.367,-74.146,1
40.368,-73.111,1
40.368,-74.104,1
40.368,-74.42,1
40.369,-73.657,1
40.369,-73.876,1
40.369,-74.274,1
40.369,-74.284,1
40.37,-73.65,1
40.37,-73.664,1
40.37,-73.899,1
40.37,-74.262,1
40.371,-73.673,1
40.371,-74.121,1
40.372,-73.156,1
40.372,-73.609,1
40.372,-73.879,1
40.372,-74.286,1
40.372,-74.407,1
40.373,-73.193,1
40.373,-73.605,1
40.373,-73.606,1
40.373,-74.263,1
40.373,-74.384,1
40.373,-74.414,1
40.373,-74.424,1
40.374,-73.713,2
40.374,-74.145,1
40.374,-74.173,1
40.374,-74.685,1
40.375,-73.096,1
40.375,-73.602,1
40.375,-73.939,1
40.375,-74.253,1
40.376,-74.149,1
40.376,-74.248,1
40.377,-73.08,1
40.377,-73.091,1
40.377,-73.828,7
40.377,-74.057,1
40.377,-74.238,1
40.378,-73.644,1
40.379,-73.186,1
40.379,-73.202,1
40.379,-73.937,1
40.379,-74.108,3
40.379,-74.269,1
40.38,-73.22,1
40.38,-74.176,1
40.38,-74.195,3
40.38,-74.23,1
40.381,-73.142,1
40.381,-73.172,1
40.381,-74.367,1
40.381,-74.403,1
40.382,-73.083,1
40.382,-73.181,1
40.382,-73.836,1
40.382,-73.898,1
40.382,-74.097,1
40.382,-74.171,1
40.382,-74.407,1
40.383,-73.186,1
40.383,-73.961,2
40.383,-73.969,1
40.383,-73.982,1
40.383,-73.989,1
40.383,-73.994,1
40.383,-74.011,1
40.383,-74.088,1
40.383,-74.092,1
40.383,-74.383,1
40.384,-73.198,1
40.384,-74.221,1
40.385,-73.609,1
40.385,-73.712,1
40.385,-74.149,1
40.385,-74.182,1
40.386,-74.299,1
40.386,-74.307,1
40.387,-73.652,1
40.387,-74.107,1
40.387,-74.362,1
40.388,-73.073,1
40.388,-73.61,1
40.388,-73.943,1
40.388,-74.178,1
40.388,-74.185,1
40.389,-73.082,1
40.389,-73.737,1
40.389,-74.171,1
40.389,-74.176,1
40.39,-73.851,1
40.39,-73.943,1
40.39,-73.983,1
40.39,-74.171,1
40.391,-73.081,1
40.391,-73.191,1
40.391,-73.626,1
40.391,-74.078,1
40.391,-74.378,1
40.392,-73.053,1
40.392,-73.076,1
40.392,-73.996,1
40.392,-74.05,1
40.392,-74.142,1
40.392,-74.203,1
40.392,-74.215,1
40.392,-74.266,1
40.392,-74.358,1
40.393,-73.192,1
40.393,-74.101,1
40.393,-74.191,1
40.394,-73.208,1
40.394,-74.094,1
40.394,-74.197,1
40.394,-74.394,1
40.394,-74.407,1
40.395,-73.185,1
40.395,-74.063,1
40.395,-74.296,1
40.395,-74.392,1
40.396,-73.858,1
40.396,-74.05,1
40.397,-74.025,1
40.397,-74.085,1
40.397,-74.214,1
40.397,-74.36,1
40.397,-74.368,1
40.397,-74.369,2
40.398,-73.431,1
40.398,-73.938,1
40.398,-74.373,2
40.398,-74.421,1
40.399,-73.194,1
40.399,-73.933,1
40.399,-73.948,1
40.399,-74.02,1
40.399,-74.069,1
40.399,-74.219,1
40.399,-74.353,1
40.4,-73.923,1
40.4,-73.935,1
40.4,-73.939,1
40.4,-73.956,1
40.4,-73.963,1
40.4,-73.967,1
40.4,-73.977,2
40.4,-73.981,1
40.4,-73.986,1
40.4,-73.99,1
40.4,-73.996,1
40.4,-74.196,1
40.401,-72.343,1
40.401,-73.455,1
40.401,-73.557,1
40.401,-74.105,1
40.401,-74.215,1
40.402,-73.188,1
40.403,-73.847,1
40.403,-73.969,1
40.403,-74.12,1
40.403,-74.321,1
40.404,-73.197,1
40.404,-73.919,1
40.404,-74.106,1
40.404,-74.113,1
40.404,-74.142,1
40.404,-74.222,1
40.404,-74.364,1
40.405,-73.203,1
40.405,-73.227,1
40.405,-73.977,1
40.405,-74.096,1
40.405,-74.1,1
40.405,-74.117,1
40.405,-74.307,1
40.406,-73.738,1
40.406,-73.928,1
40.406,-73.949,1
40.406,-73.955,1
40.406,-73.964,1
40.406,-73.997,1
40.406,-74.373,1
40.406,-74.399,1
40.407,-73.205,1
40.407,-73.402,1
40.407,-73.755,1
40.407,-73.984,1
40.407,-74.125,1
40.407,-74.259,1
40.407,-74.273,1
40.407,-74.31,1
40.408,-73.889,2
40.408,-74.136,1
40.408,-74.205,1
40.408,-74.265,1
40.408,-74.284,1
40.408,-74.306,1
40.408,-74.317,1
40.409,-73.412,1
40.409,-73.692,1
40.409,-73.946,1
40.409,-74.122,1
40.41,-74.306,1
40.411,-74.324,1
40.412,-73.223,1
40.412,-73.965,1
40.412,-74.282,1
40.412,-74.298,1
40.413,-73.205,1
40.413,-73.888,4
40.413,-73.948,1
40.413,-73.952,1
40.413,-74.196,1
40.413,-74.303,1
40.413,-74.43,1
40.414,-74.135,1
40.414,-74.278,1
40.414,-74.383,1
40.414,-74.709,1
40.415,-73.576,1
40.415,-74.191,1
40.415,-74.225,1
40.416,-73.201,1
40.416,-73.596,1
40.416,-73.934,1
40.416,-74.067,1
40.416,-74.172,1
40.416,-74.227,1
40.416,-74.305,1
40.416,-74.563,1
40.417,-73.955,1
40.417,-73.961,1
40.417,-74.062,1
40.417,-74.069,1
40.417,-74.084,1
40.417,-74.131,1
40.417,-74.171,1
40.417,-74.273,1
40.417,-74.289,1
40.417,-74.291,1
40.417,-74.296,1
40.417,-74.581,1
40.418,-72.852,1
40.418,-74.213,1
40.418,-74.259,1
40.419,-73.825,7
40.419,-74.056,1
40.419,-74.232,1
40.419,-74.338,1
40.42,-73.688,1
40.42,-73.879,2
40.42,-73.919,1
40.42,-74.32,1
40.421,-73.114,1
40.421,-73.12,1
40.421,-73.121,1
40.421,-73.946,1
40.421,-74.132,1
40.421,-74.186,1
40.421,-74.224,1
40.421,-74.23,1
40.421,-74.231,1
40.421,-74.31,1
40.421,-74.357,1
40.422,-73.117,1
40.422,-73.45,1
40.422,-73.683,1
40.422,-74.104,2
40.422,-74.161,2
40.422,-74.206,1
40.422,-74.333,1
40.422,-74.352,1
40.423,-73.191,1
40.423,-74.043,1
40.423,-74.079,2
40.423,-74.222,1
40.423,-74.277,1
40.423,-74.332,1
40.424,-73.589,1
40.424,-74.08,1
40.424,-74.233,1
40.424,-74.255,1
40.424,-74.325,1
40.424,-74.58,1
40.425,-73.799,1
40.425,-73.948,1
40.425,-74.2,1
40.426,-73.114,1
40.426,-73.456,3
40.426,-73.753,1
40.426,-73.943,1
40.426,-74.156,1
40.426,-74.248,1
40.426,-74.369,1
40.426,-74.397,1
40.427,-73.115,1
40.427,-73.127,1
40.427,-73.128,1
40.427,-73.598,1
40.427,-73.775,1
40.427,-73.787,1
40.427,-74.202,1
40.427,-74.28,1
40.427,-74.708,1
40.428,-73.087,1
40.428,-73.778,1
40.428,-74.206,1
40.428,-74.282,1
40.428,-74.35,1
40.428,-74.398,1
40.429,-73.835,1
40.429,-74.034,1
40.429,-74.065,1
40.429,-74.145,1
40.429,-74.393,5
40.429,-74.404,1
40.429,-74.553,1
40.43,-73.782,1
40.43,-73.871,1
40.43,-74.322,1
40.43,-74.366,1
40.43,-74.368,1
40.43,-74.688,1
40.431,-73.844,1
40.431,-73.862,1
40.431,-74.085,1
40.431,-74.094,1
40.431,-74.14,1
40.431,-74.165,1
40.431,-74.2,1
40.431,-74.249,1
40.431,-74.292,1
40.431,-74.353,1
40.431,-74.501,1
40.432,-73.559,1
40.432,-73.848,1
40.432,-74.079,3
40.432,-74.675,1
40.432,-74.681,1
40.433,-73.605,1
40.433,-73.946,1
40.433,-73.98,1
40.433,-73.996,1
40.433,-74.006,1
40.433,-74.028,1
40.433,-74.128,1
40.433,-74.23,1
40.433,-74.231,1
40.433,-74.281,1
40.433,-74.671,1
40.434,-73.089,1
40.434,-73.652,1
40.434,-74.029,1
40.434,-74.127,1
40.434,-74.177,1
40.434,-74.196,1
40.434,-74.371,1
40.434,-74.545,1
40.435,-73.17,1
40.435,-74.218,1
40.435,-74.353,1
40.435,-74.403,1
40.436,-73.88,1
40.436,-73.934,1
40.436,-74.062,3
40.436,-74.141,1
40.436,-74.204,1
40.437,-72.787,1
40.437,-74.133,1
40.437,-74.226,1
40.437,-74.248,1
40.438,-73.087,1
40.438,-73.144,1
40.438,-73.151,1
40.438,-73.841,2
40.438,-74.062,1
40.438,-74.12,1
40.438,-74.168,1
40.438,-74.206,1
40.438,-74.403,1
40.439,-73.155,1
40.439,-73.746,1
40.439,-73.835,1
40.439,-74.099,1
40.439,-74.1,1
40.439,-74.198,1
40.439,-74.287,1
40.439,-74.296,1
40.439,-74.351,1
40.44,-74.185,1
40.44,-74.217,1
40.44,-74.527,1
40.44,-74.611,1
40.441,-73.864,1
40.441,-74.162,1
40.441,-74.411,1
40.441,-74.52,1
40.441,-74.568,1
40.441,-74.581,1
40.441,-74.588,1
40.441,-74.596,1
40.442,-73.718,1
40.442,-73.9,1
40.442,-74.264,1
40.443,-73.097,1
40.443,-73.155,1
40.443,-74.221,1
40.443,-74.278,1
40.444,-73.753,1
40.444,-73.875,1
40.444,-74.072,1
40.444,-74.216,1
40.444,-74.319,1
40.444,-74.496,1
40.444,-74.504,1
40.444,-74.509,1
40.445,-74.026,1
40.445,-74.19,1
40.445,-74.234,1
40.445,-74.282,1
40.445,-74.371,1
40.445,-74.526,1
40.445,-74.545,2
40.445,-74.553,1
40.446,-72.322,4
40.446,-74.29,1
40.446,-74.375,1
40.446,-74.517,1
40.447,-73.73,1
40.447,-73.95,1
40.447,-74.107,1
40.447,-74.134,1
40.447,-74.343,1
40.448,-74.19,1
40.448,-74.218,1
40.448,-74.315,1
40.448,-74.486,1
40.448,-74.541,1
40.449,-73.138,1
40.449,-73.95,1
40.449,-74.106,1
40.449,-74.129,2
40.449,-74.141,1
40.449,-74.259,1
40.449,-74.351,1
